# Frame Contacts
30000 12
30010 15
30020 8
30030 10
30040 13
30050 13
30060 19
30070 8
30080 13
30090 7
30100 17
30110 19
30120 17
30130 13
30140 14
30150 10
30160 18
30170 15
30180 19
30190 17
30200 17
30210 17
30220 18
30230 17
30240 10
30250 15
30260 14
30270 18
30280 13
30290 11
30300 17
30310 15
30320 13
30330 9
30340 10
30350 13
30360 7
30370 11
30380 9
30390 15
30400 20
30410 10
30420 5
30430 13
30440 9
30450 16
30460 10
30470 11
30480 10
30490 10
30500 16
30510 5
30520 8
30530 12
30540 4
30550 3
30560 3
30570 20
30580 12
30590 22
30600 22
30610 28
30620 20
30630 16
30640 22
30650 25
30660 23
30670 26
30680 14
30690 25
30700 25
30710 22
30720 22
30730 16
30740 16
30750 18
30760 11
30770 16
30780 14
30790 13
30800 20
30810 12
30820 25
30830 19
30840 18
30850 15
30860 11
30870 25
30880 16
30890 20
30900 22
30910 16
30920 13
30930 23
30940 18
30950 25
30960 21
30970 19
30980 22
30990 23
31000 21
31010 26
31020 22
31030 25
31040 19
31050 22
31060 22
31070 28
31080 17
31090 24
31100 35
31110 33
31120 17
31130 13
31140 15
31150 19
31160 3
31170 9
31180 14
31190 18
31200 11
31210 13
31220 18
31230 9
31240 18
31250 18
31260 11
31270 16
31280 14
31290 13
31300 16
31310 13
31320 3
31330 12
31340 15
31350 16
31360 8
31370 10
31380 2
31390 1
31400 0
31410 0
31420 1
31430 1
31440 10
31450 13
31460 11
31470 12
31480 11
31490 16
31500 9
31510 12
31520 9
31530 18
31540 13
31550 14
31560 8
31570 12
31580 19
31590 12
31600 14
31610 15
31620 15
31630 6
31640 10
31650 13
31660 16
31670 9
31680 16
31690 13
31700 15
31710 13
31720 18
31730 13
31740 11
31750 17
31760 13
31770 23
31780 4
31790 13
31800 22
31810 22
31820 16
31830 13
31840 11
31850 19
31860 20
31870 22
31880 16
31890 21
31900 11
31910 15
31920 16
31930 15
31940 23
31950 10
31960 23
31970 18
31980 18
31990 22
32000 18
32010 9
32020 11
32030 15
32040 26
32050 14
32060 11
32070 10
32080 16
32090 18
32100 15
32110 13
32120 8
32130 12
32140 18
32150 15
32160 17
32170 11
32180 17
32190 15
32200 17
32210 22
32220 20
32230 32
32240 27
32250 27
32260 21
32270 15
32280 12
32290 17
32300 24
32310 24
32320 19
32330 11
32340 6
32350 14
32360 20
32370 19
32380 11
32390 15
32400 12
32410 25
32420 24
32430 25
32440 27
32450 16
32460 25
32470 14
32480 10
32490 0
32500 12
32510 9
32520 7
32530 13
32540 12
32550 16
32560 17
32570 2
32580 16
32590 16
32600 11
