# Frame Contacts
30000 39
30010 29
30020 30
30030 23
30040 23
30050 26
30060 32
30070 27
30080 20
30090 25
30100 32
30110 28
30120 27
30130 22
30140 26
30150 32
30160 22
30170 30
30180 29
30190 29
30200 29
30210 37
30220 42
30230 32
30240 30
30250 31
30260 23
30270 32
30280 34
30290 32
30300 41
30310 23
30320 34
30330 28
30340 36
30350 30
30360 28
30370 26
30380 38
30390 31
30400 30
30410 31
30420 29
30430 18
30440 29
30450 35
30460 28
30470 23
30480 25
30490 19
30500 26
30510 23
30520 29
30530 34
30540 28
30550 26
30560 29
30570 27
30580 21
30590 29
30600 29
30610 29
30620 26
30630 32
30640 33
30650 22
30660 24
30670 21
30680 19
30690 28
30700 22
30710 25
30720 34
30730 26
30740 26
30750 22
30760 27
30770 29
30780 29
30790 31
30800 29
30810 18
30820 28
30830 29
30840 39
30850 32
30860 26
30870 26
30880 29
30890 29
30900 28
30910 33
30920 23
30930 27
30940 29
30950 32
30960 29
30970 23
30980 27
30990 22
31000 21
31010 33
31020 25
31030 26
31040 13
31050 22
31060 21
31070 29
31080 24
31090 24
31100 26
31110 20
31120 27
31130 22
31140 20
31150 21
31160 26
31170 24
31180 28
31190 29
31200 27
31210 25
31220 29
31230 33
31240 32
31250 32
31260 37
31270 31
31280 32
31290 40
31300 38
31310 40
31320 38
31330 37
31340 38
31350 30
31360 31
31370 32
31380 30
31390 28
31400 36
31410 36
31420 22
31430 28
31440 28
31450 24
31460 26
31470 28
31480 32
31490 26
31500 27
31510 25
31520 28
31530 28
31540 31
31550 25
31560 28
31570 22
31580 34
31590 33
31600 28
31610 19
31620 20
31630 37
31640 24
31650 26
31660 31
31670 25
31680 28
31690 31
31700 24
31710 19
31720 28
31730 29
31740 23
31750 33
31760 31
31770 29
31780 27
31790 26
31800 24
31810 31
31820 21
31830 28
31840 37
31850 32
31860 29
31870 26
31880 24
31890 28
31900 25
31910 26
31920 25
31930 23
31940 28
31950 29
31960 25
31970 29
31980 27
31990 29
32000 28
32010 27
32020 26
32030 28
32040 22
32050 20
32060 29
32070 25
32080 27
32090 27
32100 29
32110 26
32120 30
32130 30
32140 27
32150 24
32160 27
32170 27
32180 29
32190 30
32200 28
32210 36
32220 30
32230 35
32240 37
32250 28
32260 30
32270 30
32280 36
32290 27
32300 35
32310 25
32320 32
32330 31
32340 26
32350 39
32360 22
32370 28
32380 28
32390 23
32400 22
32410 25
32420 28
32430 34
32440 30
32450 30
32460 24
32470 33
32480 32
32490 27
32500 34
32510 21
32520 25
32530 34
32540 35
32550 28
32560 35
32570 38
32580 33
32590 32
32600 29
32610 23
32620 35
32630 33
32640 27
32650 33
32660 28
32670 37
32680 33
32690 31
32700 37
32710 20
32720 27
32730 25
32740 28
32750 29
32760 25
32770 27
32780 21
32790 32
32800 27
32810 29
32820 38
32830 31
32840 30
32850 33
32860 27
32870 44
32880 30
32890 41
32900 25
32910 23
32920 26
32930 18
32940 31
32950 23
32960 21
32970 20
32980 26
32990 27
33000 28
33010 27
33020 37
33030 27
33040 35
33050 26
33060 29
33070 35
33080 21
33090 29
33100 32
33110 40
33120 41
33130 32
33140 27
33150 26
33160 24
33170 35
33180 26
33190 31
33200 31
33210 24
33220 23
33230 17
33240 17
33250 23
33260 34
33270 31
33280 22
33290 30
33300 28
33310 25
33320 33
33330 26
33340 31
33350 31
33360 28
33370 25
33380 41
33390 21
33400 34
33410 23
33420 21
33430 28
33440 25
33450 24
33460 22
33470 27
33480 25
33490 28
33500 36
33510 28
33520 26
33530 31
33540 28
33550 33
33560 29
33570 24
33580 23
33590 34
33600 25
33610 26
33620 31
33630 31
33640 36
33650 33
33660 24
33670 23
33680 22
33690 31
33700 24
33710 23
33720 26
33730 35
33740 27
33750 26
33760 27
33770 28
33780 32
33790 33
33800 30
33810 32
33820 21
33830 22
33840 27
33850 31
33860 28
33870 25
33880 26
33890 27
33900 23
33910 35
33920 27
33930 29
33940 34
33950 33
33960 27
33970 39
33980 29
33990 42
34000 38
34010 40
34020 31
34030 45
34040 41
34050 45
34060 39
34070 34
34080 47
34090 49
34100 37
34110 45
34120 44
34130 43
34140 24
34150 37
34160 26
34170 31
34180 37
34190 40
34200 35
34210 36
34220 31
34230 26
34240 39
34250 38
34260 28
34270 33
34280 39
34290 36
34300 37
34310 42
34320 37
34330 25
34340 41
34350 41
34360 30
34370 28
34380 33
34390 36
34400 24
34410 33
34420 32
34430 38
34440 31
34450 33
34460 22
34470 32
34480 30
34490 32
34500 22
34510 35
34520 36
34530 31
34540 29
34550 29
34560 29
34570 38
34580 26
34590 32
34600 25
34610 30
34620 33
34630 36
34640 42
34650 33
34660 38
34670 34
34680 25
34690 38
34700 27
34710 41
34720 25
34730 32
34740 46
34750 29
34760 46
34770 32
34780 31
34790 32
34800 38
34810 24
34820 43
34830 40
34840 37
34850 40
34860 33
34870 38
34880 36
34890 33
34900 37
34910 36
34920 42
34930 34
34940 30
34950 34
34960 32
34970 25
34980 38
34990 27
35000 34
35010 35
35020 32
35030 33
35040 32
35050 37
35060 27
35070 31
35080 51
35090 32
35100 36
35110 52
35120 36
35130 42
35140 38
35150 33
35160 29
35170 29
35180 31
35190 37
35200 11
35210 18
35220 32
35230 28
35240 30
35250 25
35260 35
35270 34
35280 38
35290 43
35300 43
35310 46
35320 32
35330 37
35340 31
35350 43
35360 43
35370 35
35380 38
35390 15
35400 37
35410 38
35420 28
35430 26
35440 32
35450 39
35460 30
35470 21
35480 20
35490 14
35500 20
35510 23
35520 20
35530 22
35540 35
35550 29
35560 20
35570 22
35580 21
35590 11
35600 9
35610 12
35620 13
35630 18
35640 20
35650 11
35660 12
35670 9
35680 11
35690 5
35700 19
35710 10
35720 11
35730 9
