# Frame Contacts
30000 3
30010 3
30020 4
30030 7
30040 8
30050 5
30060 3
30070 5
30080 2
30090 3
30100 6
30110 4
30120 6
30130 3
30140 6
30150 2
30160 2
30170 6
30180 5
30190 3
30200 2
30210 2
30220 1
30230 6
30240 3
30250 3
30260 3
30270 2
30280 2
30290 4
30300 3
30310 7
30320 3
30330 7
30340 2
30350 3
30360 2
30370 5
30380 6
30390 7
30400 4
30410 5
30420 6
30430 3
30440 3
30450 2
30460 4
30470 1
30480 2
30490 5
30500 2
30510 1
30520 5
30530 2
30540 3
30550 4
30560 3
30570 2
30580 5
30590 7
30600 3
30610 1
30620 2
30630 3
30640 2
30650 3
30660 2
30670 3
30680 3
30690 5
30700 1
30710 3
30720 0
30730 2
30740 0
30750 1
30760 1
30770 2
30780 8
30790 3
30800 2
30810 4
30820 2
30830 2
30840 5
30850 2
30860 4
30870 5
30880 1
30890 5
30900 7
30910 6
30920 5
30930 2
30940 6
30950 12
30960 13
30970 8
30980 4
30990 3
31000 1
31010 1
31020 1
31030 0
31040 2
31050 1
31060 1
31070 1
31080 1
31090 1
31100 1
31110 1
31120 1
31130 2
31140 0
31150 2
31160 2
31170 4
31180 2
31190 5
31200 2
31210 2
31220 1
31230 3
31240 0
31250 2
31260 0
31270 0
31280 3
31290 2
31300 0
31310 2
31320 2
31330 2
31340 1
31350 2
31360 3
31370 2
31380 1
31390 2
31400 5
31410 2
31420 0
31430 1
31440 0
31450 0
31460 1
31470 0
31480 2
31490 2
31500 1
31510 2
31520 4
31530 2
31540 2
31550 1
31560 0
31570 2
31580 2
31590 2
31600 1
31610 1
31620 2
31630 1
31640 1
31650 1
31660 0
31670 0
31680 2
31690 2
31700 3
31710 5
31720 3
31730 2
31740 1
31750 2
31760 3
31770 3
31780 4
31790 10
31800 8
31810 10
31820 10
31830 5
31840 4
31850 11
31860 10
31870 9
31880 10
31890 12
31900 13
31910 15
31920 11
31930 11
31940 8
31950 10
31960 12
31970 9
31980 11
31990 4
32000 11
32010 11
32020 7
32030 4
32040 4
32050 9
32060 7
32070 3
32080 4
32090 0
32100 1
32110 0
32120 1
32130 1
32140 0
32150 0
32160 5
32170 5
32180 2
32190 1
32200 0
32210 1
32220 2
32230 0
32240 1
32250 0
32260 1
32270 0
32280 0
32290 0
32300 2
32310 2
32320 0
32330 0
32340 3
32350 2
32360 3
32370 2
32380 2
32390 3
32400 8
32410 3
32420 3
32430 7
32440 3
32450 2
32460 4
32470 3
32480 2
32490 4
32500 3
32510 2
32520 4
32530 3
32540 2
32550 2
32560 2
32570 4
32580 0
32590 6
32600 7
32610 1
32620 1
32630 4
32640 1
32650 0
32660 0
32670 2
32680 3
32690 3
32700 2
32710 1
32720 1
32730 0
32740 2
32750 2
32760 3
32770 2
32780 0
32790 1
32800 2
32810 3
32820 4
32830 4
32840 5
32850 14
32860 11
32870 16
32880 3
32890 16
32900 14
32910 16
32920 16
32930 6
32940 13
32950 19
32960 15
32970 11
32980 3
32990 7
33000 8
33010 10
33020 2
33030 8
33040 18
33050 14
33060 0
33070 0
33080 0
33090 0
33100 0
33110 0
33120 10
33130 18
33140 9
33150 16
33160 20
33170 15
33180 16
33190 13
33200 5
33210 12
33220 17
33230 18
33240 12
33250 8
33260 14
33270 13
33280 15
33290 10
33300 13
33310 16
33320 17
33330 15
33340 15
33350 16
33360 16
33370 9
33380 15
33390 10
33400 15
33410 8
33420 14
33430 17
33440 15
33450 10
33460 18
33470 10
33480 16
33490 11
33500 8
33510 7
33520 5
33530 18
33540 13
33550 6
33560 17
33570 13
33580 11
33590 18
33600 7
33610 9
33620 14
33630 8
33640 9
33650 10
33660 14
33670 17
33680 12
33690 14
33700 13
33710 16
33720 12
33730 13
33740 9
33750 14
33760 15
33770 11
33780 10
33790 15
33800 15
33810 10
33820 15
33830 11
33840 9
33850 15
33860 16
33870 6
33880 6
33890 12
33900 11
33910 10
33920 10
33930 6
33940 9
33950 11
33960 5
33970 11
33980 12
33990 8
34000 12
34010 7
34020 11
34030 6
34040 5
34050 8
34060 14
34070 6
34080 10
34090 16
34100 16
34110 13
34120 17
34130 12
34140 8
34150 12
34160 8
34170 14
34180 12
34190 12
34200 12
34210 11
34220 8
34230 7
34240 7
34250 7
34260 10
34270 6
34280 10
34290 7
34300 6
34310 5
34320 8
34330 7
34340 3
34350 6
34360 7
34370 10
34380 7
34390 8
34400 12
34410 5
34420 7
34430 2
34440 2
34450 1
34460 0
34470 1
34480 1
34490 0
34500 1
34510 2
34520 0
34530 1
34540 0
34550 0
34560 0
34570 0
34580 0
34590 0
34600 1
34610 0
34620 1
34630 0
34640 0
34650 1
34660 0
34670 2
34680 3
34690 1
34700 0
34710 0
34720 0
34730 0
34740 0
34750 3
34760 6
34770 11
34780 10
34790 5
34800 9
34810 10
34820 6
34830 5
34840 8
34850 6
34860 3
34870 4
34880 11
34890 9
34900 8
34910 7
34920 8
34930 3
34940 6
34950 4
34960 10
34970 4
34980 9
34990 13
35000 10
35010 6
35020 12
35030 7
35040 8
35050 11
35060 10
35070 7
35080 11
35090 8
35100 10
35110 4
35120 9
35130 7
35140 7
35150 7
35160 8
35170 11
35180 10
35190 5
35200 11
35210 13
35220 8
35230 9
35240 5
35250 10
35260 6
35270 9
35280 10
35290 8
35300 9
35310 10
35320 9
35330 9
35340 6
35350 9
35360 8
35370 12
35380 10
35390 9
35400 13
35410 8
35420 5
35430 7
35440 6
35450 10
35460 7
35470 6
35480 11
35490 7
35500 5
35510 6
35520 4
35530 7
35540 8
35550 4
35560 11
35570 9
35580 11
35590 5
35600 9
35610 7
35620 8
35630 13
35640 10
35650 12
35660 13
35670 15
35680 11
35690 11
35700 10
35710 10
35720 10
35730 9
35740 5
35750 6
35760 3
35770 4
35780 12
35790 7
35800 11
35810 13
35820 12
35830 6
35840 9
35850 15
35860 13
35870 11
35880 7
35890 12
35900 10
35910 6
35920 5
35930 9
35940 10
35950 11
35960 12
35970 5
35980 13
35990 14
36000 6
36010 5
36020 8
