# Frame Contacts
30000 46
30010 49
30020 46
30030 52
30040 59
30050 34
30060 38
30070 44
30080 39
30090 35
30100 56
30110 35
30120 32
30130 29
30140 24
30150 22
30160 15
30170 34
30180 13
30190 24
30200 20
30210 18
30220 18
30230 16
30240 17
30250 16
30260 23
30270 23
30280 40
30290 40
30300 23
30310 23
30320 16
30330 26
30340 28
30350 25
30360 37
30370 37
30380 50
30390 35
30400 32
30410 19
30420 11
30430 29
30440 28
30450 45
30460 41
30470 38
30480 47
30490 37
30500 47
30510 54
30520 64
30530 54
30540 44
30550 74
30560 65
30570 55
30580 43
30590 48
30600 45
30610 52
30620 55
30630 57
30640 50
30650 49
30660 21
30670 52
30680 55
30690 46
30700 47
30710 48
30720 41
30730 43
30740 25
30750 39
30760 54
30770 42
30780 46
30790 46
30800 54
30810 46
30820 35
30830 54
30840 49
30850 49
30860 47
30870 37
30880 50
30890 55
30900 47
30910 22
30920 16
30930 24
30940 22
30950 29
30960 27
30970 22
30980 28
30990 28
31000 16
31010 26
31020 40
31030 35
31040 37
31050 46
31060 35
31070 31
31080 43
31090 43
31100 27
31110 36
31120 41
31130 42
31140 49
31150 51
31160 27
31170 43
31180 40
31190 43
31200 37
31210 24
31220 46
31230 42
31240 37
31250 37
31260 48
31270 56
31280 57
31290 52
31300 53
31310 45
31320 61
31330 55
31340 49
31350 56
31360 46
31370 47
31380 56
31390 38
31400 47
31410 55
31420 62
31430 53
31440 52
31450 54
31460 56
31470 50
31480 61
31490 57
31500 60
31510 49
31520 53
31530 44
31540 37
31550 45
31560 42
31570 59
31580 32
31590 52
31600 48
31610 56
31620 67
31630 54
31640 51
31650 46
31660 46
31670 42
31680 45
31690 47
31700 43
31710 57
31720 51
31730 53
31740 53
31750 40
31760 55
31770 52
31780 58
31790 49
31800 49
31810 46
31820 58
31830 56
31840 57
31850 50
31860 44
31870 52
31880 43
31890 49
31900 46
31910 60
31920 64
31930 55
31940 43
31950 35
31960 58
31970 52
31980 55
31990 35
32000 33
32010 50
32020 48
32030 49
32040 40
32050 45
32060 43
32070 44
32080 38
32090 42
32100 49
32110 50
32120 54
32130 41
32140 42
32150 43
32160 41
32170 42
32180 36
32190 42
32200 26
32210 29
32220 34
32230 36
32240 35
32250 41
32260 46
32270 53
32280 32
32290 50
32300 42
32310 38
32320 40
32330 47
32340 45
32350 45
32360 50
32370 52
32380 49
32390 46
32400 57
32410 48
32420 45
32430 47
32440 30
32450 54
32460 53
32470 51
32480 53
32490 63
32500 36
32510 45
32520 46
32530 42
32540 46
32550 52
32560 41
32570 50
32580 40
32590 51
32600 43
32610 44
32620 44
32630 40
32640 28
32650 44
32660 49
32670 53
32680 52
32690 57
32700 50
32710 50
32720 60
32730 43
32740 51
32750 34
32760 35
32770 29
32780 40
32790 46
32800 52
32810 51
32820 47
32830 44
32840 61
32850 51
32860 53
32870 49
32880 49
32890 45
32900 40
32910 48
32920 46
32930 59
32940 39
32950 54
32960 55
32970 49
32980 39
32990 50
33000 41
33010 49
33020 60
33030 35
33040 68
33050 34
33060 38
33070 54
33080 35
33090 37
33100 66
33110 30
33120 38
33130 38
33140 52
33150 35
33160 39
33170 34
33180 42
33190 41
33200 34
33210 35
33220 28
33230 50
33240 72
33250 36
33260 40
33270 60
33280 51
33290 59
33300 46
33310 44
33320 72
33330 36
33340 74
33350 68
33360 66
33370 80
33380 54
33390 48
33400 37
33410 52
33420 75
33430 83
33440 37
33450 40
33460 39
33470 65
33480 64
33490 80
33500 68
33510 62
33520 65
33530 59
33540 37
33550 50
33560 45
33570 37
33580 47
33590 48
33600 56
33610 49
33620 61
33630 43
33640 67
33650 42
33660 45
33670 39
33680 54
33690 41
33700 65
33710 55
33720 59
33730 50
33740 51
33750 40
33760 56
33770 49
33780 61
33790 52
33800 62
33810 52
33820 69
33830 40
33840 54
33850 53
33860 50
33870 52
33880 45
33890 64
33900 55
33910 48
33920 56
33930 59
33940 58
33950 50
33960 41
