# Frame Contacts
30000 5
30010 4
30020 5
30030 5
30040 5
30050 5
30060 5
30070 5
30080 3
30090 5
30100 4
30110 4
30120 5
30130 4
30140 8
30150 5
30160 6
30170 5
30180 6
30190 6
30200 5
30210 8
30220 9
30230 7
30240 7
30250 10
30260 6
30270 7
30280 5
30290 5
30300 4
30310 4
30320 4
30330 3
30340 4
30350 5
30360 1
30370 4
30380 2
30390 4
30400 0
30410 6
30420 7
30430 7
30440 6
30450 4
30460 5
30470 4
30480 2
30490 4
30500 4
30510 5
30520 0
30530 2
30540 8
30550 6
30560 5
30570 7
30580 7
30590 7
30600 5
30610 4
30620 1
30630 3
30640 3
30650 5
30660 3
30670 6
30680 3
30690 5
30700 4
30710 6
30720 4
30730 6
30740 3
30750 2
30760 6
30770 6
30780 6
30790 4
30800 4
30810 5
30820 4
30830 6
30840 4
30850 4
30860 3
30870 4
30880 2
30890 4
30900 4
30910 4
30920 4
30930 4
30940 4
30950 4
30960 4
30970 4
30980 6
30990 6
31000 6
31010 4
31020 4
31030 5
31040 4
31050 4
31060 4
31070 3
31080 4
31090 4
31100 4
31110 4
31120 4
31130 4
31140 4
31150 4
31160 4
31170 7
31180 6
31190 3
31200 4
31210 4
31220 4
31230 4
31240 4
31250 4
31260 4
31270 3
31280 4
31290 5
31300 3
31310 4
31320 4
31330 4
31340 4
31350 4
31360 3
31370 4
31380 4
31390 7
31400 4
31410 5
31420 5
31430 5
31440 5
31450 8
31460 6
31470 5
31480 6
31490 3
31500 4
31510 5
31520 4
31530 4
31540 6
31550 4
31560 3
31570 4
31580 6
31590 4
31600 4
31610 4
31620 4
31630 1
31640 1
31650 2
31660 1
31670 2
31680 4
31690 2
31700 3
31710 4
31720 4
31730 0
31740 4
31750 5
31760 4
31770 3
31780 4
31790 4
31800 4
31810 4
31820 4
31830 4
31840 4
31850 5
31860 5
31870 4
31880 5
31890 5
31900 4
31910 4
31920 4
31930 4
31940 4
31950 4
31960 4
31970 4
31980 4
31990 4
32000 4
32010 4
32020 4
32030 4
32040 4
32050 5
32060 4
32070 8
32080 5
32090 5
32100 6
32110 4
32120 4
32130 4
32140 6
32150 4
32160 5
32170 6
32180 4
32190 3
32200 4
32210 6
32220 4
32230 5
32240 4
32250 4
32260 6
32270 3
32280 4
32290 3
32300 4
32310 4
32320 4
32330 4
32340 4
32350 5
32360 5
32370 5
32380 5
32390 4
32400 4
32410 4
32420 3
32430 6
32440 4
32450 5
32460 4
32470 5
32480 4
32490 4
32500 4
32510 4
32520 4
32530 4
32540 6
32550 4
32560 6
32570 4
32580 4
32590 6
32600 5
32610 5
32620 6
32630 6
32640 4
32650 5
32660 4
32670 4
32680 3
32690 4
32700 6
32710 5
32720 5
32730 4
32740 5
32750 6
32760 4
32770 4
32780 4
32790 4
32800 4
32810 4
32820 4
32830 3
32840 5
32850 14
32860 4
32870 4
32880 4
32890 4
32900 5
32910 4
32920 4
32930 4
32940 4
32950 4
32960 4
32970 4
32980 4
32990 4
33000 4
33010 4
33020 4
33030 4
33040 6
33050 1
33060 4
33070 5
33080 4
33090 4
33100 4
33110 6
33120 4
33130 4
33140 5
33150 7
33160 5
33170 4
33180 4
33190 6
33200 5
33210 6
33220 4
33230 4
33240 4
33250 4
33260 4
33270 4
33280 4
33290 5
33300 7
33310 4
33320 4
33330 4
33340 4
33350 6
33360 5
33370 6
33380 4
33390 4
33400 4
33410 3
33420 4
33430 3
33440 6
33450 6
33460 4
33470 4
33480 5
33490 5
33500 4
33510 6
33520 5
33530 6
33540 5
33550 4
33560 4
33570 4
33580 4
33590 7
33600 4
33610 5
33620 4
33630 5
33640 4
33650 6
33660 3
33670 4
33680 6
33690 3
33700 4
33710 4
33720 4
33730 4
33740 6
33750 4
33760 6
33770 5
33780 6
33790 4
33800 5
33810 5
33820 4
33830 5
33840 4
33850 5
33860 4
33870 4
33880 4
33890 5
33900 4
33910 4
33920 3
33930 6
33940 6
33950 4
33960 4
33970 6
33980 4
33990 5
34000 4
34010 4
34020 4
34030 4
34040 4
34050 5
34060 4
34070 6
34080 4
34090 5
34100 4
34110 6
34120 7
34130 6
34140 4
34150 12
34160 15
34170 9
34180 6
34190 6
34200 4
34210 4
34220 4
34230 4
34240 7
34250 4
34260 4
34270 6
34280 4
34290 5
34300 5
34310 4
34320 4
34330 7
34340 5
34350 4
34360 6
34370 6
34380 4
34390 6
34400 5
34410 4
34420 4
34430 4
34440 6
34450 5
34460 7
34470 4
34480 6
