# Frame Contacts
3000 975
3010 985
3020 987
3030 905
3040 884
3050 938
3060 962
3070 933
3080 945
3090 1042
3100 1003
3110 992
3120 1113
3130 953
3140 979
3150 999
3160 1074
3170 972
3180 1042
3190 1020
3200 964
3210 992
3220 1030
3230 1003
3240 1057
3250 1028
3260 1017
3270 971
3280 991
3290 933
3300 934
3310 877
3320 926
3330 967
3340 942
3350 880
3360 899
3370 914
3380 1015
3390 987
3400 959
3410 848
3420 980
3430 889
3440 940
3450 944
3460 943
3470 948
3480 980
3490 992
3500 1032
3510 1006
3520 1039
3530 915
3540 962
3550 917
3560 950
3570 974
3580 929
3590 906
3600 977
3610 973
3620 953
3630 953
3640 933
3650 925
3660 847
3670 946
3680 952
3690 890
3700 977
3710 1018
3720 991
3730 945
3740 946
3750 956
3760 998
3770 977
3780 965
3790 1003
3800 949
3810 946
3820 907
3830 927
3840 965
3850 920
3860 956
3870 895
3880 952
3890 899
3900 878
3910 916
3920 892
3930 933
3940 978
3950 992
3960 886
3970 905
3980 877
3990 912
4000 939
4010 981
4020 941
4030 1020
4040 1006
4050 989
4060 952
4070 890
4080 921
4090 825
4100 894
4110 957
4120 917
4130 854
4140 935
4150 882
4160 849
4170 830
4180 858
4190 864
4200 930
4210 900
4220 900
4230 859
4240 916
4250 882
4260 837
4270 878
4280 868
4290 862
4300 897
4310 883
4320 899
4330 891
4340 952
4350 1011
4360 910
4370 958
4380 991
4390 1021
4400 969
4410 964
4420 953
4430 979
4440 909
4450 980
4460 871
4470 1009
4480 961
4490 861
4500 914
4510 923
4520 891
4530 946
4540 1007
4550 977
4560 917
4570 968
4580 962
4590 982
4600 944
4610 841
4620 949
4630 930
4640 925
4650 958
4660 871
4670 863
4680 838
4690 877
4700 973
4710 1023
4720 1036
4730 998
4740 1042
4750 1049
4760 1033
4770 1023
4780 1007
4790 1007
4800 1032
4810 913
4820 956
4830 1025
4840 999
4850 1024
4860 953
4870 1015
4880 1021
4890 1135
4900 1033
4910 1055
4920 1053
4930 1035
4940 1077
4950 1031
4960 1008
4970 985
4980 1002
4990 1005
5000 1043
5010 921
5020 1053
5030 994
5040 988
5050 958
5060 985
5070 960
5080 1025
5090 1080
5100 1016
5110 977
5120 1124
5130 933
5140 961
5150 1005
5160 1093
5170 1064
5180 1019
5190 1014
5200 1044
5210 908
5220 952
5230 986
5240 941
5250 1055
5260 1021
5270 1023
5280 988
5290 1069
5300 1165
5310 1084
5320 1051
5330 1103
5340 1097
5350 990
5360 965
5370 1028
5380 1043
5390 972
5400 983
5410 969
5420 949
5430 965
5440 973
5450 978
5460 961
5470 994
5480 979
5490 993
5500 971
5510 980
5520 1004
5530 997
5540 957
5550 966
5560 968
5570 1059
5580 1051
5590 1030
5600 964
5610 944
5620 1005
5630 980
5640 955
5650 974
5660 1002
5670 989
5680 1022
5690 995
5700 1098
5710 1000
5720 1033
5730 957
5740 1052
5750 970
5760 1004
5770 963
5780 1064
5790 1003
5800 992
5810 993
5820 1042
5830 976
5840 1033
5850 1020
5860 1064
5870 991
5880 971
5890 986
5900 981
5910 976
5920 950
5930 1011
5940 966
5950 957
5960 1047
5970 1053
5980 968
5990 1011
6000 977
6010 987
6020 1024
6030 982
6040 1047
6050 993
6060 975
6070 988
6080 974
6090 1007
6100 984
6110 1022
6120 949
6130 989
6140 993
6150 1041
6160 1027
6170 1057
6180 1024
6190 1048
6200 1106
6210 1022
6220 974
6230 1005
6240 1065
6250 1065
6260 985
6270 1007
6280 1018
6290 1033
6300 1123
6310 1057
6320 982
6330 1015
6340 963
6350 943
6360 946
6370 1039
6380 1043
6390 1133
6400 1051
6410 1020
6420 1028
6430 994
6440 955
6450 971
6460 998
6470 1068
6480 952
6490 1047
6500 1030
6510 1029
6520 972
6530 1021
6540 1101
6550 1056
6560 1086
6570 993
6580 1072
6590 1060
6600 1022
6610 1070
6620 1069
6630 1160
6640 1089
6650 1022
6660 1078
6670 1103
6680 1045
6690 1015
6700 1009
6710 1075
6720 1054
6730 1067
6740 1043
6750 1059
6760 1038
6770 949
6780 961
6790 961
6800 998
6810 1035
6820 1094
6830 1055
6840 1099
6850 1080
6860 1059
6870 1019
6880 1131
6890 1139
6900 1113
6910 1087
6920 1032
6930 1017
6940 995
6950 1032
6960 945
6970 992
6980 1098
6990 1049
7000 1053
7010 1109
