# #DNA 97-101,194-198
# #Frame H2A H2B H3 H4 (contacts)
120 0 1 0 79
121 0 3 0 64
122 0 2 0 39
123 0 11 0 38
124 0 24 0 74
125 0 45 0 80
126 0 50 0 73
127 0 47 0 60
128 0 50 0 73
129 0 5 0 73
130 0 10 0 53
131 0 17 0 63
132 0 42 0 49
133 0 53 0 41
134 0 13 0 83
135 0 46 0 82
136 0 40 0 62
137 0 43 0 93
138 0 45 0 94
139 0 39 0 76
140 0 30 0 84
141 0 49 0 62
142 0 41 0 88
143 0 38 0 55
144 0 42 0 57
145 0 48 0 78
146 0 27 0 60
147 0 39 0 57
148 0 50 0 49
149 0 40 0 45
150 0 48 0 29
151 0 46 0 39
152 0 42 0 21
153 0 49 0 28
154 0 40 0 40
155 0 34 0 59
156 0 39 0 42
157 0 42 0 59
158 0 52 0 50
159 0 36 0 53
160 0 51 0 25
161 0 41 0 42
162 0 40 0 39
163 0 49 0 51
164 0 23 0 76
165 0 45 0 27
166 0 33 0 17
167 0 44 0 23
168 0 52 0 20
169 0 30 0 36
170 0 31 0 26
171 0 31 0 31
172 0 46 0 34
173 0 33 0 28
174 0 41 0 40
175 0 38 0 32
176 0 35 0 13
177 0 43 0 23
178 0 59 0 24
179 0 44 0 28
180 0 39 0 32
181 0 44 0 54
182 0 45 0 50
183 0 42 0 79
184 0 58 0 77
185 0 40 0 86
186 0 48 0 54
187 0 48 0 95
188 0 52 0 90
189 0 38 0 94
190 0 43 0 86
191 0 58 0 122
192 0 22 0 121
193 0 32 0 121
194 0 40 0 119
195 0 44 0 104
196 0 38 0 106
197 0 50 0 120
198 0 44 0 102
199 0 33 0 106
200 0 23 0 67
201 0 52 0 61
202 0 11 0 78
203 0 44 0 76
204 0 17 0 90
205 0 39 0 99
206 0 47 0 90
207 0 46 0 51
208 0 33 0 50
209 0 27 0 69
210 0 31 0 61
211 0 50 0 81
212 0 50 0 67
213 0 35 0 121
214 0 36 0 77
215 0 47 0 86
216 0 49 0 68
217 0 44 0 77
218 0 44 0 62
219 0 46 0 117
220 0 44 0 107
221 0 46 0 90
222 0 36 0 93
223 0 40 0 106
224 0 11 0 84
225 0 38 0 91
226 0 39 0 64
227 0 40 0 74
228 0 33 0 89
229 0 41 0 115
230 0 42 0 69
231 0 49 0 87
232 0 39 0 92
233 0 34 0 101
234 0 47 0 91
235 0 44 0 85
236 0 43 0 66
237 0 42 0 75
238 0 32 0 53
239 0 40 0 62
240 0 38 0 74
241 0 46 0 111
242 0 12 0 107
243 0 34 0 85
244 0 35 0 118
245 0 44 0 83
246 0 44 0 94
247 0 40 0 93
248 0 29 0 67
249 0 44 0 84
250 0 29 0 87
251 0 46 0 75
252 0 45 0 90
253 0 43 0 91
254 0 45 0 105
255 0 41 0 107
256 0 38 0 75
257 0 48 0 111
258 0 29 0 97
259 0 56 0 81
260 0 37 0 102
261 0 37 0 95
262 0 24 0 95
263 0 26 0 106
264 0 46 0 94
265 0 34 0 100
266 0 43 0 109
267 0 49 0 124
268 0 51 0 107
269 0 26 0 129
270 0 41 0 114
271 0 46 0 126
272 0 24 0 134
273 0 34 0 131
274 0 33 0 80
275 0 40 0 125
276 0 35 0 71
277 0 42 0 102
278 0 49 0 113
279 0 39 0 100
280 0 34 0 106
281 0 48 0 133
282 0 44 0 116
283 0 41 0 118
284 0 50 0 121
285 0 34 0 116
286 0 51 0 79
287 0 44 0 115
288 0 45 0 133
289 0 37 0 102
290 0 37 0 105
291 0 39 0 107
292 0 34 0 111
293 0 30 0 101
294 0 48 0 110
295 0 37 0 119
296 0 36 0 120
297 0 37 0 127
298 0 43 0 168
299 0 33 0 88
300 0 35 0 140
301 0 33 0 128
302 0 26 0 165
303 0 42 0 133
304 0 45 0 133
305 0 36 0 144
306 0 30 0 96
307 0 30 0 130
308 0 45 0 174
309 0 37 0 152
310 0 48 0 168
311 0 30 0 157
312 0 32 0 193
313 0 33 0 165
314 0 44 0 139
315 0 30 0 151
316 0 40 0 161
317 0 42 0 147
318 0 38 0 151
319 0 39 0 165
320 0 37 0 180
321 0 49 0 197
322 0 41 0 152
323 0 42 0 178
324 0 31 0 175
325 0 41 0 105
326 0 51 0 118
327 0 38 0 157
328 0 45 0 125
329 0 52 0 107
330 0 46 0 91
331 0 43 0 59
332 0 48 0 70
333 0 32 0 78
334 0 38 0 63
335 0 37 0 30
336 0 38 0 49
337 0 37 0 29
338 0 31 0 40
339 0 50 0 50
340 0 37 0 22
341 0 39 0 36
342 0 43 0 89
343 0 42 0 97
344 0 46 0 47
345 0 23 0 69
346 0 30 0 112
347 0 22 0 71
348 0 15 0 74
349 0 15 0 65
350 0 10 0 80
351 0 25 0 22
352 0 23 0 49
353 0 43 0 74
354 0 25 0 66
355 0 31 0 96
356 0 34 0 93
357 0 33 0 74
358 0 33 0 105
359 0 49 0 102
360 0 49 0 109
361 0 34 0 99
362 0 44 0 134
363 0 30 0 132
364 0 23 0 113
365 0 38 0 120
366 0 38 0 106
367 0 44 0 105
368 0 37 0 113
369 0 46 0 119
370 0 48 0 143
371 0 33 0 137
372 0 36 0 131
373 0 41 0 108
374 0 51 0 115
375 0 36 0 97
376 0 33 0 120
377 0 42 0 106
378 0 38 0 124
379 0 36 0 117
380 0 42 0 101
381 0 39 0 116
382 0 36 0 104
383 0 35 0 102
384 0 31 0 115
385 0 37 0 89
386 0 41 0 105
387 0 43 0 101
388 0 39 0 92
389 0 37 0 96
390 0 31 0 119
391 0 33 0 107
392 0 20 0 129
393 0 41 0 82
394 0 40 0 129
395 0 39 0 115
396 0 40 0 131
397 0 49 0 105
398 0 44 0 105
399 0 36 0 147
400 0 29 0 102
401 0 52 0 105
402 0 41 0 102
403 0 37 0 83
404 0 20 0 123
405 0 41 0 111
406 0 43 0 82
407 0 28 0 90
408 0 16 0 86
409 0 22 0 99
410 0 10 0 86
411 0 21 0 131
412 0 20 0 127
413 0 13 0 98
414 0 15 0 107
415 0 17 0 150
416 0 18 0 102
417 0 23 0 105
418 0 39 0 70
419 0 31 0 79
420 0 31 0 60
421 0 29 0 92
422 0 31 0 81
423 0 24 0 101
424 0 35 0 59
425 0 33 0 55
426 0 36 0 66
427 0 39 0 75
428 0 43 0 72
429 0 31 0 123
430 0 36 0 103
431 0 27 0 93
432 0 31 0 119
433 0 30 0 92
434 0 36 0 88
435 0 36 0 90
436 0 24 0 94
437 0 9 0 85
438 0 24 0 100
439 0 16 0 111
440 0 20 0 122
441 0 17 0 110
442 0 17 0 98
443 0 20 0 104
444 0 16 0 114
445 0 20 0 62
446 0 22 0 70
447 0 44 0 89
448 0 22 0 84
449 0 45 0 81
450 0 28 0 94
451 0 19 0 78
452 0 20 0 85
453 0 6 0 88
454 0 10 0 91
455 0 2 0 89
456 0 4 0 83
457 0 12 0 64
458 0 6 0 58
459 0 12 0 76
460 0 6 0 65
461 0 8 0 60
462 0 4 0 72
463 0 9 0 63
464 0 21 0 74
465 0 8 0 51
466 0 24 0 61
467 0 21 0 83
468 0 22 0 94
469 0 19 0 65
470 0 14 0 60
471 0 3 0 45
472 0 2 0 41
473 0 5 0 53
474 0 11 0 37
475 0 18 0 19
476 0 5 0 22
477 0 5 0 25
478 0 9 0 16
479 0 12 0 3
480 0 4 0 3
481 0 5 0 2
482 0 5 0 13
483 0 1 0 14
484 0 5 0 0
485 0 2 0 0
486 0 3 0 2
487 0 0 0 0
488 0 3 0 0
489 0 24 0 22
490 0 36 0 0
491 0 15 0 10
492 0 20 0 1
493 0 22 0 1
494 0 17 0 27
495 0 14 0 62
496 0 18 0 43
497 0 15 0 29
498 0 21 0 17
499 0 20 0 26
500 0 10 0 35
501 0 4 0 38
502 0 10 0 41
503 0 39 0 13
504 0 18 0 21
505 0 12 0 45
506 0 16 0 35
507 0 24 0 37
508 0 16 0 30
509 0 11 0 46
510 0 24 0 44
511 0 45 0 78
512 0 46 0 63
513 0 44 0 93
514 0 34 0 80
515 0 23 0 78
516 0 21 0 39
517 0 48 0 50
518 0 31 0 56
519 0 32 0 85
520 0 31 0 77
521 0 29 0 95
522 0 43 0 140
523 0 27 0 126
524 0 38 0 97
525 0 34 0 86
526 0 31 0 80
527 0 38 0 64
528 0 33 0 76
529 0 33 0 113
530 0 37 0 92
531 0 42 0 116
532 0 47 0 62
533 0 34 0 95
534 0 38 0 112
535 0 44 0 105
536 0 28 0 104
537 0 44 0 102
538 0 35 0 119
539 0 35 0 123
540 0 17 0 107
541 0 43 0 135
542 0 31 0 128
543 0 27 0 106
544 0 28 0 105
545 0 34 0 111
546 0 37 0 112
547 0 42 0 106
548 0 35 0 112
549 0 36 0 98
550 0 36 0 121
551 0 39 0 97
552 0 33 0 110
553 0 35 0 107
554 0 44 0 104
555 0 50 0 85
556 0 40 0 96
557 0 27 0 96
558 0 45 0 130
559 0 36 0 129
560 0 33 0 127
561 0 36 0 128
562 0 33 0 119
563 0 43 0 119
564 0 31 0 112
565 0 28 0 126
566 0 31 0 94
567 0 31 0 80
568 0 39 0 101
569 0 29 0 104
570 0 31 0 112
571 0 39 0 112
572 0 31 0 100
573 0 39 0 97
574 0 20 0 113
575 0 19 0 77
576 0 27 0 106
577 0 33 0 124
578 0 34 0 105
579 0 39 0 111
580 0 35 0 119
581 0 33 0 135
582 0 35 0 87
583 0 35 0 62
584 0 39 0 63
585 0 52 0 52
586 0 42 0 85
587 0 58 0 60
588 0 27 0 80
589 0 20 0 76
590 0 36 0 60
591 0 50 0 105
592 0 33 0 113
593 0 53 0 80
594 0 52 0 91
595 0 59 0 91
596 0 68 0 108
597 0 72 0 103
598 0 53 0 82
599 0 49 0 100
600 0 63 0 93
601 0 48 0 124
602 0 58 0 116
603 0 64 0 98
604 0 58 0 105
605 0 61 0 104
606 0 30 0 119
607 0 53 0 137
608 0 45 0 132
609 0 50 0 130
610 0 56 0 89
611 0 47 0 108
612 0 54 0 84
613 0 49 0 80
614 0 76 0 114
615 0 65 0 87
616 0 75 0 76
617 0 56 0 61
618 0 33 0 66
619 0 46 0 54
620 0 70 0 64
621 0 60 0 54
622 0 54 0 75
623 0 59 0 82
624 0 34 0 78
625 0 56 0 24
626 0 48 0 42
627 0 60 0 80
628 0 52 0 65
629 0 58 0 57
630 0 46 0 78
631 0 65 0 84
632 0 58 0 58
633 0 75 0 55
634 0 55 0 66
635 0 55 0 41
636 0 58 0 39
637 0 58 0 35
638 0 67 0 36
639 0 63 0 38
640 0 47 0 28
641 0 31 0 42
642 0 41 0 38
643 0 53 0 41
644 0 50 0 46
645 0 47 0 22
646 0 52 0 26
647 0 43 0 68
648 0 55 0 72
649 0 55 0 52
650 0 47 0 90
651 0 58 0 66
652 0 48 0 84
653 0 64 0 78
654 0 69 0 132
655 0 52 0 93
656 0 69 0 98
657 0 53 0 95
658 0 47 0 111
659 0 53 0 51
660 0 64 0 65
661 0 50 0 44
662 0 55 0 48
663 0 52 0 70
664 0 59 0 86
665 0 46 0 54
666 0 43 0 33
667 0 36 0 65
668 0 65 0 51
669 0 48 0 75
670 0 58 0 62
671 0 51 0 43
672 0 45 0 45
673 0 54 0 56
674 0 58 0 60
675 0 45 0 55
676 0 69 0 65
677 0 54 0 67
678 0 66 0 74
679 0 51 0 77
680 0 46 0 67
681 0 69 0 83
682 0 37 0 56
683 0 61 0 79
684 0 50 0 85
685 0 59 0 46
686 0 39 0 29
687 0 55 0 24
688 0 54 0 23
689 0 52 0 27
690 0 59 0 44
691 0 40 0 52
692 0 35 0 65
693 0 35 0 54
694 0 48 0 45
695 0 27 0 33
696 0 12 0 23
697 0 30 0 29
698 0 56 0 20
699 0 14 0 20
700 0 26 0 123
701 0 9 0 166
702 0 7 0 138
703 0 19 0 141
704 0 21 0 197
705 0 28 0 158
706 0 25 0 122
707 0 22 0 124
708 0 22 0 142
709 0 24 0 129
710 0 16 0 130
711 0 22 0 93
712 0 22 0 114
713 0 22 0 151
714 0 19 0 132
715 0 13 0 86
716 0 20 0 118
717 0 32 0 121
718 0 26 0 98
719 0 8 0 89
720 0 6 0 102
721 0 1 0 111
722 0 3 0 125
723 0 11 0 90
724 0 7 0 118
725 0 5 0 97
726 0 7 0 101
727 0 10 0 98
728 0 2 0 112
729 0 24 0 126
730 0 33 0 132
731 0 24 0 121
732 0 13 0 94
733 0 50 0 110
734 0 45 0 105
735 0 53 0 104
736 0 39 0 96
737 0 48 0 93
738 0 41 0 113
739 0 34 0 106
740 0 50 0 112
741 0 26 0 125
742 0 39 0 102
743 0 42 0 142
744 0 21 0 117
745 0 17 0 139
746 0 11 0 125
747 0 25 0 116
748 0 19 0 106
749 0 27 0 127
750 0 6 0 99
751 0 27 0 122
752 0 38 0 121
753 0 27 0 124
754 0 22 0 92
755 0 13 0 96
756 0 11 0 108
757 0 20 0 109
758 0 13 0 75
759 0 11 0 73
760 0 34 0 110
761 0 7 0 58
762 0 22 0 70
763 0 24 0 59
764 0 8 0 78
765 0 21 0 58
766 0 26 0 72
767 0 29 0 78
768 0 26 0 95
769 0 29 0 74
770 0 10 0 47
771 0 32 0 86
772 0 35 0 85
773 0 14 0 61
774 0 18 0 51
775 0 15 0 66
776 0 13 0 57
777 0 14 0 63
778 0 29 0 92
779 0 19 0 31
780 0 26 0 62
781 0 14 0 45
782 0 25 0 68
783 0 34 0 83
784 0 28 0 71
785 0 28 0 77
786 0 21 0 90
787 0 17 0 81
788 0 16 0 83
789 0 22 0 67
790 0 29 0 84
791 0 30 0 97
792 0 22 0 65
793 0 16 0 59
794 0 4 0 92
795 0 0 0 78
796 0 0 0 57
797 0 11 0 93
798 0 2 0 84
799 0 6 0 90
800 0 9 0 99
801 0 11 0 90
802 0 11 0 96
803 0 3 0 75
804 0 6 0 91
805 0 4 0 126
806 0 7 0 80
807 0 2 0 92
808 0 5 0 155
809 0 9 0 142
810 0 4 0 165
811 0 5 0 142
812 0 11 0 128
813 0 12 0 162
814 0 14 0 153
815 0 3 0 154
816 0 0 0 150
817 0 14 0 182
818 0 6 0 162
819 0 6 0 165
820 0 6 0 152
821 0 0 0 101
822 0 11 0 134
823 0 11 0 119
824 0 3 0 150
825 0 2 0 145
826 0 0 0 132
827 0 5 0 136
828 0 2 0 170
829 0 1 0 163
830 0 2 0 142
831 0 14 0 162
832 0 6 0 168
833 0 7 0 181
834 0 7 0 159
835 0 8 0 152
836 0 4 0 165
837 0 3 0 137
838 0 4 0 173
839 0 4 0 206
840 0 10 0 177
841 0 22 0 194
842 0 14 0 181
843 0 19 0 177
844 0 14 0 189
845 0 12 0 178
846 0 9 0 153
847 0 10 0 152
848 0 8 0 142
849 0 10 0 127
850 0 3 0 134
851 0 4 0 115
852 0 9 0 115
853 0 4 0 131
854 0 2 0 133
855 0 10 0 145
856 0 6 0 193
857 0 3 0 203
858 0 2 0 174
859 0 12 0 144
860 0 1 0 199
861 0 10 0 237
862 0 10 0 211
863 0 6 0 173
864 0 15 0 168
865 0 7 0 156
866 0 9 0 185
867 0 3 0 162
868 0 8 0 127
869 0 10 0 150
870 0 7 0 186
871 0 13 0 186
872 0 8 0 161
873 0 23 0 188
874 0 10 0 140
875 0 4 0 165
876 0 5 0 158
877 0 7 0 132
878 0 7 0 163
879 0 8 0 146
880 0 9 0 152
881 0 16 0 134
882 0 19 0 175
883 0 23 0 142
884 0 23 0 173
885 0 12 0 172
886 0 8 0 138
887 0 22 0 149
888 0 10 0 147
889 0 22 0 161
890 0 9 0 137
891 0 8 0 138
892 0 4 0 179
893 0 11 0 143
894 0 31 0 182
895 0 22 0 166
896 0 17 0 175
897 0 22 0 133
898 0 22 0 129
899 0 11 0 149
900 0 19 0 124
901 0 17 0 143
902 0 25 0 150
903 0 33 0 178
904 0 14 0 140
905 0 14 0 111
906 0 12 0 140
907 0 24 0 154
908 0 9 0 146
909 0 21 0 164
910 0 9 0 132
911 0 15 0 115
912 0 7 0 149
913 0 16 0 163
914 0 14 0 148
915 0 22 0 139
916 0 25 0 97
917 0 21 0 126
918 0 22 0 93
919 0 17 0 104
920 0 21 0 103
921 0 24 0 123
922 0 23 0 115
923 0 20 0 100
924 0 11 0 109
925 0 8 0 147
926 0 7 0 127
927 0 10 0 105
928 0 13 0 126
929 0 17 0 117
930 0 26 0 110
931 0 32 0 136
932 0 28 0 122
933 0 22 0 136
934 0 29 0 126
935 0 31 0 130
936 0 31 0 128
937 0 18 0 117
938 0 24 0 116
939 0 35 0 134
940 0 31 0 130
941 0 28 0 129
942 0 24 0 148
943 0 29 0 95
944 0 37 0 113
945 0 31 0 125
946 0 38 0 147
947 0 33 0 110
948 0 26 0 119
949 0 26 0 116
950 0 24 0 124
951 0 43 0 163
952 0 35 0 132
953 0 36 0 156
954 0 25 0 129
955 0 15 0 151
956 0 5 0 120
957 0 9 0 119
958 0 8 0 127
959 0 14 0 134
960 0 2 0 115
961 0 10 0 128
962 0 8 0 136
963 0 20 0 132
964 0 9 0 151
965 0 9 0 113
966 0 13 0 84
967 0 7 0 102
968 0 7 0 79
969 0 7 0 107
970 0 8 0 119
971 0 4 0 125
972 0 17 0 110
973 0 1 0 135
974 0 11 0 120
975 0 17 0 138
976 0 7 0 106
977 0 21 0 96
978 0 7 0 125
979 0 14 0 110
980 0 9 0 113
981 0 13 0 127
982 0 12 0 103
983 0 11 0 102
984 0 16 0 122
985 0 22 0 130
986 0 14 0 144
987 0 12 0 176
988 0 11 0 146
989 0 12 0 129
990 0 21 0 156
991 0 16 0 176
992 0 10 0 177
993 0 7 0 147
994 0 7 0 167
995 0 12 0 172
996 0 16 0 145
997 0 4 0 110
998 0 6 0 114
999 0 12 0 170
1000 0 10 0 95
1001 0 6 0 73
1002 0 6 0 94
1003 0 5 0 110
1004 0 6 0 85
1005 0 9 0 77
1006 0 8 0 105
1007 0 1 0 121
1008 0 14 0 83
1009 0 6 0 64
1010 0 5 0 93
1011 0 4 0 96
1012 0 10 0 79
1013 0 8 0 103
1014 0 5 0 106
1015 0 6 0 105
1016 0 14 0 117
1017 0 11 0 161
1018 0 12 0 117
1019 0 10 0 162
1020 0 13 0 97
1021 0 7 0 109
1022 0 3 0 119
1023 0 2 0 135
1024 0 4 0 113
1025 0 14 0 108
1026 0 5 0 139
1027 0 6 0 119
1028 0 9 0 140
1029 0 7 0 113
1030 0 7 0 148
1031 0 15 0 190
1032 0 20 0 187
1033 0 15 0 161
1034 0 21 0 173
1035 0 20 0 147
1036 0 32 0 154
1037 0 14 0 186
1038 0 7 0 170
1039 0 19 0 162
1040 0 13 0 150
1041 0 15 0 161
1042 0 25 0 165
1043 0 31 0 143
1044 0 2 0 175
1045 0 9 0 162
1046 0 20 0 165
1047 0 7 0 160
1048 0 9 0 186
1049 0 13 0 162
1050 0 5 0 162
1051 0 7 0 157
1052 0 9 0 156
1053 0 8 0 102
1054 0 3 0 147
1055 0 6 0 119
1056 0 14 0 102
1057 0 22 0 142
1058 0 35 0 136
1059 0 26 0 124
1060 0 20 0 142
1061 0 14 0 116
1062 0 25 0 71
1063 0 14 0 116
1064 0 9 0 122
1065 0 29 0 129
1066 0 19 0 109
1067 0 7 0 74
1068 0 9 0 62
1069 0 11 0 112
1070 0 10 0 96
1071 0 9 0 101
1072 0 7 0 108
1073 0 6 0 139
1074 0 5 0 118
1075 0 8 0 128
1076 0 9 0 134
1077 0 9 0 97
1078 0 10 0 112
1079 0 8 0 135
1080 0 10 0 123
1081 0 8 0 94
1082 0 4 0 118
1083 0 15 0 87
1084 0 14 0 122
1085 0 12 0 131
1086 0 5 0 123
1087 0 7 0 121
1088 0 22 0 122
1089 0 9 0 114
1090 0 16 0 105
1091 0 4 0 111
1092 0 7 0 132
1093 0 17 0 157
1094 0 19 0 148
1095 0 13 0 103
1096 0 18 0 92
1097 0 16 0 98
1098 0 18 0 95
1099 0 27 0 96
1100 0 12 0 111
1101 0 19 0 92
1102 0 20 0 107
1103 0 12 0 99
1104 0 31 0 128
1105 0 20 0 90
1106 0 17 0 59
1107 0 18 0 70
1108 0 19 0 62
1109 0 28 0 44
1110 0 33 0 41
1111 0 17 0 47
1112 0 19 0 84
1113 0 11 0 71
1114 0 14 0 103
1115 0 5 0 96
1116 0 26 0 73
1117 0 10 0 63
1118 0 11 0 71
1119 0 19 0 92
1120 0 13 0 90
1121 0 35 0 82
1122 0 16 0 74
1123 0 25 0 76
1124 0 21 0 76
1125 0 38 0 84
1126 0 16 0 54
1127 0 18 0 98
1128 0 19 0 77
1129 0 19 0 128
1130 0 28 0 92
1131 0 30 0 83
1132 0 15 0 93
1133 0 18 0 102
1134 0 15 0 120
1135 0 28 0 82
1136 0 16 0 104
1137 0 18 0 74
1138 0 11 0 61
1139 0 18 0 76
1140 0 19 0 82
1141 0 22 0 29
1142 0 12 0 88
1143 0 17 0 55
1144 0 20 0 33
1145 0 17 0 27
1146 0 11 0 15
1147 0 22 0 18
1148 0 37 0 28
1149 0 45 0 12
1150 0 43 0 85
1151 0 11 0 63
1152 0 22 0 58
1153 0 10 0 87
1154 0 15 0 73
1155 0 15 0 98
1156 0 11 0 84
1157 0 3 0 98
1158 0 29 0 106
1159 0 17 0 107
1160 0 19 0 96
1161 0 16 0 104
1162 0 13 0 100
1163 0 10 0 119
1164 0 11 0 117
1165 0 5 0 109
1166 0 31 0 82
1167 0 19 0 87
1168 0 24 0 130
1169 0 10 0 124
1170 0 21 0 93
1171 0 22 0 146
1172 0 25 0 104
1173 0 17 0 128
1174 0 8 0 147
1175 0 29 0 141
1176 0 19 0 124
1177 0 14 0 123
1178 0 17 0 141
1179 0 18 0 178
1180 0 12 0 119
1181 0 9 0 152
1182 0 8 0 152
1183 0 2 0 149
1184 0 9 0 145
1185 0 12 0 118
1186 0 22 0 143
1187 0 3 0 108
1188 0 1 0 116
1189 0 20 0 124
1190 0 17 0 133
1191 0 13 0 120
1192 0 7 0 111
1193 0 20 0 129
1194 0 11 0 132
1195 0 20 0 109
1196 0 9 0 134
1197 0 22 0 144
1198 0 23 0 134
1199 0 16 0 174
1200 0 10 0 162
1201 0 20 0 168
1202 0 26 0 140
1203 0 23 0 119
1204 0 14 0 153
1205 0 16 0 151
1206 0 25 0 183
1207 0 26 0 176
1208 0 17 0 187
1209 0 16 0 144
1210 0 12 0 145
1211 0 25 0 151
1212 0 21 0 152
1213 0 35 0 129
1214 0 22 0 141
1215 0 26 0 138
1216 0 34 0 134
1217 0 21 0 141
1218 0 18 0 181
1219 0 17 0 152
1220 0 20 0 159
1221 0 17 0 177
1222 0 13 0 169
1223 0 18 0 166
1224 0 14 0 182
1225 0 7 0 156
1226 0 4 0 154
1227 0 16 0 167
1228 0 16 0 152
1229 0 8 0 179
1230 0 17 0 179
1231 0 16 0 157
1232 0 12 0 146
1233 0 11 0 177
1234 0 10 0 132
1235 0 18 0 134
1236 0 10 0 138
1237 0 13 0 115
1238 0 7 0 171
1239 0 19 0 133
1240 0 6 0 174
1241 0 3 0 147
1242 0 11 0 120
1243 0 10 0 137
1244 0 6 0 140
1245 0 8 0 160
1246 0 10 0 136
1247 0 8 0 147
1248 0 10 0 111
1249 0 10 0 128
1250 0 14 0 146
1251 0 24 0 135
1252 0 7 0 141
1253 0 12 0 134
1254 0 11 0 125
1255 0 15 0 145
1256 0 9 0 137
1257 0 26 0 135
1258 0 24 0 139
1259 0 9 0 148
1260 0 18 0 136
1261 0 18 0 145
1262 0 21 0 130
1263 0 13 0 111
1264 0 8 0 118
1265 0 15 0 131
1266 0 4 0 166
1267 0 7 0 132
1268 0 6 0 143
1269 0 9 0 134
1270 0 7 0 78
1271 0 8 0 122
1272 0 24 0 102
1273 0 26 0 102
1274 0 21 0 67
1275 0 22 0 64
1276 0 16 0 48
1277 0 8 0 84
1278 0 18 0 103
1279 0 16 0 81
1280 0 10 0 85
1281 0 7 0 99
1282 0 6 0 134
1283 0 13 0 93
1284 0 9 0 106
1285 0 19 0 125
1286 0 11 0 125
1287 0 19 0 106
1288 0 13 0 104
1289 0 14 0 97
1290 0 12 0 101
1291 0 10 0 125
1292 0 6 0 79
1293 0 3 0 91
1294 0 2 0 125
1295 0 3 0 127
1296 0 9 0 127
1297 0 16 0 79
1298 0 34 0 107
1299 0 4 0 84
1300 0 15 0 103
1301 0 23 0 114
1302 0 23 0 105
1303 0 22 0 80
1304 0 7 0 87
1305 0 14 0 118
1306 0 9 0 90
1307 0 20 0 120
1308 0 28 0 102
1309 0 15 0 107
1310 0 16 0 100
1311 0 19 0 85
1312 0 24 0 89
1313 0 17 0 92
1314 0 9 0 91
1315 0 9 0 101
1316 0 8 0 111
1317 0 0 0 92
1318 0 8 0 88
1319 0 9 0 102
1320 0 10 0 78
1321 0 18 0 103
1322 0 25 0 109
1323 0 11 0 92
1324 0 29 0 86
1325 0 10 0 102
1326 0 13 0 97
1327 0 8 0 106
1328 0 6 0 110
1329 0 9 0 109
1330 0 0 0 73
1331 0 6 0 63
1332 0 7 0 75
1333 0 6 0 82
1334 0 0 0 102
1335 0 0 0 119
1336 0 4 0 90
1337 0 10 0 84
1338 0 10 0 72
1339 0 0 0 87
1340 0 0 0 126
1341 0 0 0 109
1342 0 8 0 122
1343 0 13 0 113
1344 0 7 0 110
1345 0 17 0 61
1346 0 4 0 80
1347 0 7 0 81
1348 0 14 0 88
1349 0 2 0 92
1350 0 18 0 78
1351 0 10 0 70
1352 0 16 0 80
1353 0 34 0 91
1354 0 29 0 65
1355 0 15 0 68
