# Frame Contacts
30000 17
30010 12
30020 13
30030 6
30040 9
30050 11
30060 10
30070 8
30080 14
30090 19
30100 13
30110 15
30120 17
30130 21
30140 14
30150 11
30160 8
30170 7
30180 12
30190 18
30200 17
30210 20
30220 10
30230 9
30240 24
30250 18
30260 23
30270 8
30280 7
30290 8
30300 28
30310 22
30320 14
30330 8
30340 19
30350 11
30360 16
30370 18
30380 19
30390 20
30400 21
30410 18
30420 10
30430 18
30440 14
30450 16
30460 23
30470 15
30480 17
30490 21
30500 13
30510 8
30520 24
30530 16
30540 16
30550 17
30560 19
30570 24
30580 23
30590 30
30600 31
30610 35
30620 38
30630 35
30640 30
30650 30
30660 35
30670 16
30680 21
30690 17
30700 17
30710 20
30720 19
30730 23
30740 17
30750 19
30760 20
30770 17
30780 16
30790 39
30800 31
30810 31
30820 38
30830 41
30840 34
30850 26
30860 27
30870 25
30880 29
30890 25
30900 30
30910 24
30920 25
30930 25
30940 24
30950 26
30960 19
30970 22
30980 16
30990 32
31000 13
31010 25
31020 11
31030 12
31040 29
31050 30
31060 26
31070 33
31080 23
31090 27
31100 25
31110 27
31120 6
31130 30
31140 19
31150 27
31160 31
31170 33
31180 27
31190 24
31200 29
31210 15
31220 21
31230 23
31240 15
31250 21
31260 29
31270 15
31280 21
31290 8
31300 16
31310 25
31320 36
31330 31
31340 36
31350 34
31360 17
31370 33
31380 29
31390 23
31400 26
31410 18
31420 31
31430 22
31440 28
31450 28
31460 27
31470 29
31480 35
31490 41
31500 37
31510 28
31520 34
31530 35
31540 14
31550 33
31560 19
31570 25
31580 28
31590 30
31600 26
31610 33
31620 34
31630 44
31640 37
31650 41
31660 29
31670 34
31680 28
31690 26
31700 30
31710 22
31720 16
31730 15
31740 20
31750 33
31760 39
31770 33
31780 35
31790 40
31800 35
31810 41
31820 40
31830 42
31840 27
31850 30
31860 30
31870 16
31880 28
31890 37
31900 32
31910 27
31920 38
31930 29
31940 37
31950 35
31960 29
31970 26
31980 34
31990 31
32000 26
32010 36
32020 37
32030 27
32040 32
32050 35
32060 40
32070 18
32080 15
32090 22
32100 37
32110 25
32120 16
32130 32
32140 34
32150 23
32160 23
32170 13
32180 24
32190 27
32200 36
32210 35
32220 40
32230 42
32240 36
32250 33
32260 42
32270 37
32280 29
32290 22
32300 29
32310 24
32320 16
32330 37
32340 39
32350 34
32360 35
32370 23
32380 25
32390 31
32400 30
32410 32
32420 19
32430 21
32440 24
32450 24
32460 20
32470 28
32480 31
32490 19
32500 24
32510 30
32520 8
32530 20
32540 25
32550 17
32560 25
32570 15
32580 29
32590 24
32600 28
32610 7
32620 9
32630 7
32640 22
32650 21
32660 21
32670 22
32680 23
32690 28
32700 21
32710 21
32720 30
32730 22
32740 24
32750 17
32760 30
32770 28
32780 33
32790 19
32800 16
32810 13
32820 17
32830 29
32840 23
32850 25
32860 20
32870 18
32880 32
32890 22
32900 21
32910 22
32920 22
32930 23
32940 22
32950 29
32960 20
32970 27
32980 21
32990 22
33000 34
33010 25
33020 21
33030 29
33040 16
33050 23
33060 29
33070 28
33080 25
33090 15
33100 28
33110 22
33120 19
33130 22
33140 17
33150 26
33160 21
33170 14
33180 20
33190 24
33200 28
33210 30
33220 21
33230 34
33240 44
33250 27
33260 34
33270 23
33280 34
33290 22
33300 31
33310 29
33320 19
33330 19
33340 28
33350 27
33360 36
33370 30
33380 27
33390 17
33400 24
33410 25
33420 30
33430 27
33440 28
33450 19
33460 21
33470 24
33480 26
33490 29
33500 26
33510 31
33520 31
33530 34
33540 20
33550 32
33560 42
33570 32
33580 34
33590 36
33600 43
33610 38
33620 42
33630 26
33640 38
33650 25
33660 20
33670 29
33680 33
33690 34
33700 37
33710 41
33720 37
33730 43
33740 32
33750 24
33760 32
33770 28
33780 31
33790 28
33800 35
33810 30
33820 38
33830 35
33840 31
33850 24
33860 23
33870 18
33880 33
33890 33
33900 28
33910 24
33920 24
33930 20
33940 33
33950 28
33960 29
33970 23
33980 27
33990 29
34000 29
34010 19
34020 25
34030 20
34040 13
34050 30
34060 22
34070 30
34080 29
34090 23
34100 21
34110 25
34120 40
34130 39
34140 23
34150 24
34160 27
34170 30
34180 26
34190 45
34200 41
34210 39
34220 19
34230 35
34240 43
34250 45
34260 42
34270 36
34280 30
34290 29
34300 32
34310 27
34320 25
34330 37
34340 30
34350 28
34360 26
34370 23
34380 28
34390 32
34400 26
34410 23
34420 11
34430 14
34440 17
34450 28
34460 28
34470 13
34480 20
34490 24
34500 24
34510 17
34520 15
34530 17
34540 14
34550 21
34560 17
34570 22
34580 23
34590 13
34600 27
34610 24
34620 16
34630 35
34640 16
34650 28
34660 22
34670 17
34680 26
34690 26
34700 30
34710 22
34720 13
34730 26
34740 19
34750 28
34760 39
34770 38
34780 34
34790 24
34800 21
34810 19
34820 23
34830 14
34840 30
34850 33
34860 31
